station,timestamp,aqi,rating_aqi,pm2.5,rating_pm2.5 
VSTARSCHOOL,"22 Nov 2021, 5:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 6:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 7:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 8:00 AM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 9:00 AM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 10:00 AM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 11:00 AM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 12:00 PM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 1:00 PM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 2:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 3:00 PM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 4:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 5:00 PM",55,AQI US - Trung bình,14,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 6:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 7:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 8:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 9:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 10:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"22 Nov 2021, 11:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 12:00 AM",61,AQI US - Trung bình,16.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 1:00 AM",59,AQI US - Trung bình,15.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 2:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 3:00 AM",94,AQI US - Trung bình,32.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 4:00 AM",98,AQI US - Trung bình,34.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 5:00 AM",98,AQI US - Trung bình,34.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 6:00 AM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 7:00 AM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm,36.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 8:00 AM",106,AQI US - Không lành mạnh cho các nhóm nhạy cảm,37.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 9:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 10:00 AM",90,AQI US - Trung bình,30.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 11:00 AM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 12:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 1:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 2:00 PM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 3:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 4:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 5:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 6:00 PM",90,AQI US - Trung bình,30.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 7:00 PM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 8:00 PM",94,AQI US - Trung bình,32.7,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 9:00 PM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.6,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 10:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"23 Nov 2021, 11:00 PM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 12:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 1:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 2:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 3:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 4:00 AM",76,AQI US - Trung bình,23.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 5:00 AM",140,AQI US - Không lành mạnh cho các nhóm nhạy cảm,51.3,PM2.5 µg/m³ - Trung bình
VSTARSCHOOL,"24 Nov 2021, 6:00 AM",155,AQI US - Không lành mạnh,63,PM2.5 µg/m³ - Trung bình
VSTARSCHOOL,"24 Nov 2021, 7:00 AM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 8:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 9:00 AM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 10:00 AM",72,AQI US - Trung bình,22,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 11:00 AM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 12:00 PM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 1:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 2:00 PM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 3:00 PM",99,AQI US - Trung bình,34.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 4:00 PM",112,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 5:00 PM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 6:00 PM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 7:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 8:00 PM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 9:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 10:00 PM",71,AQI US - Trung bình,21.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"24 Nov 2021, 11:00 PM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 12:00 AM",86,AQI US - Trung bình,28.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 1:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 2:00 AM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 3:00 AM",90,AQI US - Trung bình,30.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 4:00 AM",114,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.6,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 5:00 AM",90,AQI US - Trung bình,30.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 6:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 7:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 8:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 9:00 AM",86,AQI US - Trung bình,28.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 10:00 AM",65,AQI US - Trung bình,19,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 11:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 12:00 PM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm,36.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 1:00 PM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 2:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 3:00 PM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 4:00 PM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 5:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 6:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 7:00 PM",70,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 8:00 PM",84,AQI US - Trung bình,27.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 9:00 PM",65,AQI US - Trung bình,19,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 10:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"25 Nov 2021, 11:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 12:00 AM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 1:00 AM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 2:00 AM",49,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 3:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 4:00 AM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 5:00 AM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 6:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 7:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 8:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 9:00 AM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 10:00 AM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 11:00 AM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 12:00 PM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 1:00 PM",82,AQI US - Trung bình,26.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 2:00 PM",90,AQI US - Trung bình,30.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 3:00 PM",80,AQI US - Trung bình,25.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 4:00 PM",86,AQI US - Trung bình,28.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 5:00 PM",78,AQI US - Trung bình,24.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 6:00 PM",92,AQI US - Trung bình,31.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 7:00 PM",104,AQI US - Không lành mạnh cho các nhóm nhạy cảm,36.8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 8:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 9:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 10:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"26 Nov 2021, 11:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 12:00 AM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 1:00 AM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 2:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 3:00 AM",41,AQI US - Tốt,10,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 4:00 AM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 5:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 6:00 AM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 7:00 AM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 8:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 9:00 AM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 10:00 AM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 11:00 AM",63,AQI US - Trung bình,18,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 12:00 PM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 1:00 PM",59,AQI US - Trung bình,16,PM2.5 µg/m³ - Tốt
VSTARSCHOOL,"27 Nov 2021, 2:00 PM",50,AQI US - Tốt,12,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"14 Nov 2021, 7:00 PM",53,AQI US - Trung bình,13,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"14 Nov 2021, 8:00 PM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"14 Nov 2021, 9:00 PM",118,AQI US - Không lành mạnh cho các nhóm nhạy cảm,42.5,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"14 Nov 2021, 10:00 PM",125,AQI US - Không lành mạnh cho các nhóm nhạy cảm,45.4,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"14 Nov 2021, 11:00 PM",151,AQI US - Không lành mạnh,56,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 12:00 AM",139,AQI US - Không lành mạnh cho các nhóm nhạy cảm,51.2,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 1:00 AM",153,AQI US - Không lành mạnh,58.9,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 2:00 AM",146,AQI US - Không lành mạnh cho các nhóm nhạy cảm,54,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 3:00 AM",152,AQI US - Không lành mạnh,57.9,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 4:00 AM",108,AQI US - Không lành mạnh cho các nhóm nhạy cảm,38.5,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 5:00 AM",137,AQI US - Không lành mạnh cho các nhóm nhạy cảm,50.2,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 6:00 AM",158,AQI US - Không lành mạnh,69.4,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 7:00 AM",154,AQI US - Không lành mạnh,61.8,PM2.5 µg/m³ - Trung bình
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 8:00 AM",137,AQI US - Không lành mạnh cho các nhóm nhạy cảm,50.2,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 9:00 AM",130,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.3,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 10:00 AM",80,AQI US - Trung bình,25.8,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 11:00 AM",80,AQI US - Trung bình,25.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 12:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 1:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 2:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 3:00 PM",25,AQI US - Tốt,6,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 4:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 5:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 6:00 PM",61,AQI US - Trung bình,17,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 7:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 8:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 9:00 PM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 10:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"15 Nov 2021, 11:00 PM",74,AQI US - Trung bình,22.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 12:00 AM",82,AQI US - Trung bình,26.8,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 1:00 AM",88,AQI US - Trung bình,29.8,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 2:00 AM",121,AQI US - Không lành mạnh cho các nhóm nhạy cảm,43.5,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 3:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.5,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 4:00 AM",111,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39.6,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 5:00 AM",130,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.3,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 6:00 AM",130,AQI US - Không lành mạnh cho các nhóm nhạy cảm,47.3,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 7:00 AM",132,AQI US - Không lành mạnh cho các nhóm nhạy cảm,48.3,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 8:00 AM",123,AQI US - Không lành mạnh cho các nhóm nhạy cảm,44.3,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 9:00 AM",113,AQI US - Không lành mạnh cho các nhóm nhạy cảm,40.4,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 10:00 AM",88,AQI US - Trung bình,29.7,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 11:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 12:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 1:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 2:00 PM",45,AQI US - Tốt,11,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 3:00 PM",33,AQI US - Tốt,8,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 4:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 5:00 PM",21,AQI US - Tốt,5,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 6:00 PM",37,AQI US - Tốt,9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 7:00 PM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 8:00 PM",90,AQI US - Trung bình,30.8,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 9:00 PM",76,AQI US - Trung bình,23.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 10:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"16 Nov 2021, 11:00 PM",57,AQI US - Trung bình,15,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"17 Nov 2021, 12:00 AM",65,AQI US - Trung bình,18.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"17 Nov 2021, 1:00 AM",63,AQI US - Trung bình,17.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"17 Nov 2021, 2:00 AM",69,AQI US - Trung bình,20.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"17 Nov 2021, 3:00 AM",67,AQI US - Trung bình,19.9,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"17 Nov 2021, 4:00 AM",90,AQI US - Trung bình,30.7,PM2.5 µg/m³ - Tốt
IQAir Showroom - Saigon Pearl - Outdoor Air Quality Monitoring Station,"17 Nov 2021, 5:00 AM",111,AQI US - Không lành mạnh cho các nhóm nhạy cảm,39.5,PM2.5 µg/m³ - Tốt
